nom_produit,categorie,prix,magasin,date_scraping,url_produit
Brets chips craquant saveur chèvre piment d'espelette 125 g,Epicerie Salée,2050.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/4604-brets-chips-craquant-saveur-chevre-piment-d-espelette-125-g-3497917000518.html
SAUCE FRITE AUCHAN 350ML,Epicerie Salée,1950.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/560-sauce-frite-auchan-350ml-3596710284436.html
"AUCHAN MMM! Pâtes d'Alsace spaghetti aux œufs frais, blé...",Epicerie Salée,1325.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/8572-auchan-mmm-pates-d-alsace-spaghetti-aux-oeufs-frais-ble-francais-250g-3596710393282.html
Olives vertes dénoyautées réduit en sel TRAMIER 160G,Epicerie Salée,2150.0,Auchan,2026-04-15,https://www.auchan.sn/condiments-olives-cornichons/8459-olives-vertes-denoyautees-reduit-en-sel-tramier-160g-3017239003723.html
Auchan Fond de Veau 110G,Epicerie Salée,1825.0,Auchan,2026-04-15,https://www.auchan.sn/bouillon-aides-a-la-cuisine/7300-auchan-fond-de-veau-110g-3596710003952.html
LAY'S 3D Biscuits apéritifs saveur fromage 85G,Epicerie Salée,1425.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/8784-lay-s-3d-biscuits-aperitifs-saveur-fromage-85g-3168930000976.html
Panzani torti tomates & épinards 500g,Epicerie Salée,1790.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/5279-panzani-torti-tomates-epinards-500g-3038350103604.html
Auchan Coquillette QS 500G,Epicerie Salée,850.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/3759-auchan-coquillette-qs-500g-3596710396641.html
PANZANI Sauce tomate cuisinée petits légumes...,Epicerie Salée,1575.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/8622-panzani-sauce-tomate-cuisinee-petits-legumes-conservateur-ni-colorant-en-tube-3038359004544.html
Panzani macaroni 500g,Epicerie Salée,1850.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/5281-panzani-macaroni-500g-6181100094992.html
AUCHAN Petit Salé Lentille,Epicerie Salée,2575.0,Auchan,2026-04-15,https://www.auchan.sn/plats-cuisines/2488-auchan-petit-sale-lentille-3254560023352.html
MOULIN 5 BAIES AUCHAN 28G,Epicerie Salée,1350.0,Auchan,2026-04-15,https://www.auchan.sn/sel-poivre-epices-herbes/1090-moulin-5-baies-auchan-28g-3596710310234.html
THON BLANC NATUREL AUCHAN 110G,Epicerie Salée,2875.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-poisson/835-thon-blanc-naturel-auchan-110g-3596710024070.html
VINAIGRETT F.HERBE AUCHAN50CL,Epicerie Salée,1175.0,Auchan,2026-04-15,https://www.auchan.sn/vinaigres-vinaigrettes/393-vinaigrett-fherbe-auchan50cl-3254560093287.html
MAYONAISE AUCHAN 710G,Epicerie Salée,3790.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/248-mayonaise-auchan-710g-3596710371990.html
Kayna Cheveux d'ange 500GR,Epicerie Salée,750.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/9091-kayna-cheveux-d-ange-500gr-6111251462845.html
COULIS DE TOMATE OLLA 110G,Epicerie Salée,290.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/9456-coulis-de-tomate-olla-110g-6111251753899.html
BISCUIT SPICY POTATA 30G,Epicerie Salée,175.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/9602-biscuit-spicy-potata-30g-840205725649.html
PANZANI Pâtes alphabets à potage 500 g,Epicerie Salée,1850.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/9111-panzani-pates-alphabets-a-potage-500-g-3038350010209.html
CRUNCHIPS PAPRIKA LORENZ 75G,Epicerie Salée,1190.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/9667-crunchips-paprika-lorenz-75g-4018077668159.html
GoGo Conserve petits Pois 400GR,Epicerie Salée,450.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-legumes/9093-gogo-conserve-petits-pois-400gr-8026700006793.html
BOUILLONS MAGGI AROME 60X10G,Epicerie Salée,1625.0,Auchan,2026-04-15,https://www.auchan.sn/bouillon-aides-a-la-cuisine/370-bouillons-maggi-arome-60x10g-6043000011168.html
Panzani Spaghetti plat 500G,Epicerie Salée,1450.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/9112-panzani-spaghetti-plat-500g-3038350208613.html
Janus Sardines à l'huile de Végétale 125GR,Epicerie Salée,490.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-poisson/8976-janus-sardines-a-l-huile-de-vegetale-125gr-8719481612153.html
La Viviére Farine Niébé 400GR,Epicerie Salée,1225.0,Auchan,2026-04-15,https://www.auchan.sn/cereales-riz-couscous-semoules/9004-la-viviere-farine-niebe-400gr-3700453800116.html
CRUNCHIPS KEBABS LORENZ 75G,Epicerie Salée,1190.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/9662-crunchips-kebabs-lorenz-75g-4018077773303.html
VINAIGRE ALCOOL BLANC VANILUX 6°1L,Epicerie Salée,390.0,Auchan,2026-04-15,https://www.auchan.sn/vinaigres-vinaigrettes/9600-vinaigre-alcool-blanc-vanilux-61l-6044000211312.html
HUILE TOURNESOL BRINTO 5L,Epicerie Salée,7690.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/9705-huile-tournesol-brinto-5l-8697999066036.html
AUCHAN Tortillas chips au fromage à l'huile de tournesol...,Epicerie Salée,1325.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/8868-auchan-tortillas-chips-au-fromage-a-l-huile-de-tournesol-185g-3596710448685.html
PETITS POIS DIEG BOITE 400G,Epicerie Salée,490.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-legumes/9416-petits-pois-dieg-boite-400g-6044000012315.html
MIETTES DE THON A L'HUILE DE TOURNESOL WELSEA 160G,Epicerie Salée,1350.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-poisson/9679-miettes-de-thon-a-l-huile-de-tournesol-welsea-160g-6044000067223.html
AUCHAN Cœurs d'artichauts 240g,Epicerie Salée,2050.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-legumes/8867-auchan-coeurs-d-artichauts-240g-3596710480364.html
HUILE D'OLIVE VIERGE AUCHAN 1L,Epicerie Salée,7690.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/9820-huile-d-olive-vierge-auchan-1l-3596710418152.html
TAMA Concentré de Tomate 350GR,Epicerie Salée,625.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/8933-tama-concentre-de-tomate-350gr-6044000080482.html
Kayna Coude Rayé 500G,Epicerie Salée,875.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/8925-kayna-coude-raye-500g-6111251460810.html
Panzani Spaghetti Rapide 3mns 500G,Epicerie Salée,1590.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/8827-panzani-spaghetti-rapide-3mns-500g-3038350335005.html
TOMATE DOUBLE CONCENTRE TOMATINA 800G,Epicerie Salée,1825.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/9414-tomate-double-concentre-tomatina-800g-6046000002266.html
MOUTARDE FORTE CHEF AIDA 225ML,Epicerie Salée,550.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/9730-moutarde-forte-chef-aida-225ml-6046000021250.html
VINAIGRE ALCOOL COLORE VINALUX 1L,Epicerie Salée,390.0,Auchan,2026-04-15,https://www.auchan.sn/vinaigres-vinaigrettes/9438-vinaigre-alcool-colore-vinalux-1l-6044000211176.html
Djilor Huile d'arachide 1L,Epicerie Salée,1875.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/9127-djilor-huile-d-arachide-1l-9780221079627.html
CRUNCHIPS BARBECUE LORENZ 75G,Epicerie Salée,1190.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/9664-crunchips-barbecue-lorenz-75g-4180776677258.html
Saafia CousCous sans Lalo 500GR,Epicerie Salée,790.0,Auchan,2026-04-15,https://www.auchan.sn/cereales-riz-couscous-semoules/9008-saafia-couscous-sans-lalo-500gr-6044000040028.html
Auchan Chips à L'ancienne 30G,Epicerie Salée,450.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/3171-auchan-chips-a-l-ancienne-30g-3596710359325.html
MIETTE THON H.TOURN80GX3 AUCHA,Epicerie Salée,2250.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-poisson/98824501-miette-thon-htourn80gx3-aucha-3596710396146.html
AUCHAN Tomates entières pelées au jus 480g,Epicerie Salée,1550.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/98824503-auchan-tomates-entieres-pelees-au-jus-480g-3596710396047.html
Chips Buggy Barbe Snackies 35G Barbecue,Epicerie Salée,100.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/98824509-chips-buggy-barbe-snackies-35g-barbecue-6056270009940.html
H.OLIVE HOJIBLANCA 25CL,Epicerie Salée,3650.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98824515-holive-hojiblanca-25cl-8422767111133.html
COUSCOUS FIN LIDO 1KG,Epicerie Salée,1325.0,Auchan,2026-04-15,https://www.auchan.sn/cereales-riz-couscous-semoules/98824548-couscous-fin-lido-1kg-8719481618568.html
HUILE EKLA TOURNESOL 5L,Epicerie Salée,7490.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98824552-huile-ekla-tournesol-5l-8690983046687.html
HUILE TOURNESOL KADI 5L,Epicerie Salée,8850.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98824683-huile-tournesol-kadi-5l-6044000170282.html
HUILE D'OLIVE HOJIBLANCA 50CL,Epicerie Salée,6890.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98824719-huile-d-olive-hojiblanca-50cl-8422767111140.html
AUCHAN BIO HUILE D'OLIVE VIERGE,Epicerie Salée,6490.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98824721-auchan-bio-huile-d-olive-vierge-3596710375561.html
COUSCOUS MOYEN KAYNA 1KG,Epicerie Salée,990.0,Auchan,2026-04-15,https://www.auchan.sn/cereales-riz-couscous-semoules/98824731-couscous-moyen-kayna-1kg-6111251460230.html
PUREE DELICE 10X30G,Epicerie Salée,1150.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98824760-puree-delice-10x30g-3658962110557.html
6 WRAPS BLE 370G,Epicerie Salée,1750.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98827419-6-wraps-ble-370g-3596710357307.html
AUCHAN HUILE D'OLIVE VIERGE,Epicerie Salée,5150.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98827760-auchan-huile-d-olive-vierge-3596710472611.html
AUCHAN TORTI QS CELLO 500 G,Epicerie Salée,990.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98828096-auchan-torti-qs-cello-500-g-3596710396801.html
AUCHAN TORTILLA CHIPS HUILE,Epicerie Salée,1250.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/98828106-auchan-tortilla-chips-huile-3596710448661.html
FIESTA BUGLE SWEET CHILI24X30G,Epicerie Salée,100.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/98828118-fiesta-bugle-sweet-chili24x30g-6056000190153.html
HUILE ARACHIDE NIANI PLUS 5L,Epicerie Salée,8090.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98829894-huile-arachide-niani-plus-5l-6046000004826.html
AUCHAN CHIPS A L'ANCIENNE 6X 30g,Epicerie Salée,2575.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/98830056-auchan-chips-a-l-ancienne-6x-30g-3596710355907.html
HOJIBLANCA OLIVES VERTES DENOYAUTE 37CL,Epicerie Salée,1290.0,Auchan,2026-04-15,https://www.auchan.sn/condiments-olives-cornichons/98830089-hojiblanca-olives-vertes-denoyaute-37cl-8422767422970.html
SEL GROS IODE SACHET POLY 1KG,Epicerie Salée,890.0,Auchan,2026-04-15,https://www.auchan.sn/sel-poivre-epices-herbes/98830164-sel-gros-iode-sachet-poly-1kg-13893300.html
PANZANI CHEVEUX D'ANGE QS 1 KG,Epicerie Salée,3175.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830165-panzani-cheveux-d-ange-qs-1-kg-3038350021304.html
AUCHAN TERRINE DE CAMPAGNE,Epicerie Salée,1325.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-viande/98830167-auchan-terrine-de-campagne-3596710010707.html
MAYONNAISE MAYNES 473ML,Epicerie Salée,1490.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/98830185-mayonnaise-maynes-473ml-6044000019154.html
RIZ BRISE PARFUME JARDIN FLEUR 25KG,Epicerie Salée,16490.0,Auchan,2026-04-15,https://www.auchan.sn/cereales-riz-couscous-semoules/98830230-riz-brise-parfume-jardin-fleur-25kg-4895032568507.html
NOUILLES VEGETALES NOODI 70G,Epicerie Salée,190.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830269-nouilles-vegetales-noodi-70g-6253806680028.html
VERMICELLE PASTAMI 5KG,Epicerie Salée,4590.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830281-vermicelle-pastami-5kg-6044000001029.html
AUCHAN ITALIE SPAGHETTI N5 500G,Epicerie Salée,925.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830293-auchan-italie-spaghetti-n5-500g-3596710516094.html
AUCHAN ITALIE PENNE RIGAT 500G,Epicerie Salée,1125.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830294-auchan-italie-penne-rigat-500g-3596710516124.html
DIEG BOU DIAR 800G,Epicerie Salée,1690.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/98830308-dieg-bou-diar-800g-5451973997111.html
VINAIGRE ALCOOL BLANC POUCE 1L,Epicerie Salée,790.0,Auchan,2026-04-15,https://www.auchan.sn/vinaigres-vinaigrettes/98830315-vinaigre-alcool-blanc-pouce-1l-3596710091553.html
EPICES CUISINE ORIENTALE SAMIA 100G,Epicerie Salée,1490.0,Auchan,2026-04-15,https://www.auchan.sn/sel-poivre-epices-herbes/98830323-epices-cuisine-orientale-samia-100g-3276650134090.html
SAUCE TOMAT DIEG BOU DIAR 350G,Epicerie Salée,690.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/98830327-sauce-tomat-dieg-bou-diar-350g-6044000012292.html
SAUCE TOMATE DIEG BOU DIAR 2KG,Epicerie Salée,3090.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/98830328-sauce-tomate-dieg-bou-diar-2kg-6044000012285.html
CURCUMA MOULU SAMIA 100G,Epicerie Salée,1490.0,Auchan,2026-04-15,https://www.auchan.sn/sel-poivre-epices-herbes/98830335-curcuma-moulu-samia-100g-3276650131204.html
AVRIL POIS CHICHES 1/2,Epicerie Salée,1225.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-legumes/98830370-avril-pois-chiches-1-2-3464130002049.html
VERMICELLE PANZANI 250G,Epicerie Salée,590.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98830378-vermicelle-panzani-250g-6181100094954.html
PENNE RIGATE KAYNA 500G,Epicerie Salée,875.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830380-penne-rigate-kayna-500g-6111251460421.html
TORSADES KAYNA 500G,Epicerie Salée,875.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830381-torsades-kayna-500g-6111251460407.html
MACORONIE KAYNA 500G,Epicerie Salée,875.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830382-macoronie-kayna-500g-6111251460346.html
SPAGHETTI KAYNA 500G,Epicerie Salée,490.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98830383-spaghetti-kayna-500g-6111251460469.html
AUCHAN CHEVEUX D ANGE 1KG,Epicerie Salée,1775.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830385-auchan-cheveux-d-ange-1kg-3596710515882.html
AUCHAN ITALIE LINGUINE 500G,Epicerie Salée,890.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98830389-auchan-italie-linguine-500g-3596710516100.html
AUCHAN ITALIE FARFALLE 500G,Epicerie Salée,1190.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830390-auchan-italie-farfalle-500g-3596710516131.html
HUILE DE TOURNESOL DIOR 1L,Epicerie Salée,1590.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98830393-huile-de-tournesol-dior-1l-7789101067855.html
PUREE DE PIMENT REINE 370G,Epicerie Salée,1625.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-legumes/98830408-puree-de-piment-reine-370g-6044000013268.html
SAUCE NOKOSS REINE 370G,Epicerie Salée,1725.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-legumes/98830410-sauce-nokoss-reine-370g-6044000013640.html
SEAU MOUTARDE DIJONA REINE 1KG,Epicerie Salée,1890.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/98830411-seau-moutarde-dijona-reine-1kg-6044000013404.html
MOUTARDE DOYPACK REINE 300G,Epicerie Salée,590.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/98830412-moutarde-doypack-reine-300g-6044000013145.html
POIVRE NOIR GRAINS FLACON 38G,Epicerie Salée,2750.0,Auchan,2026-04-15,https://www.auchan.sn/sel-poivre-epices-herbes/98830414-poivre-noir-grains-flacon-38g-3166296203468.html
AUCHAN PÂTE FUSILLI AL BRONZO 500G,Epicerie Salée,1425.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830425-auchan-pate-fusilli-al-bronzo-500g-3596710516186.html
AUCHAN SALADE CATALANE AU THON,Epicerie Salée,1825.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-poisson/98830428-auchan-salade-catalane-au-thon-3596710089482.html
CORNICHONS BOCAL 190G POUCE,Epicerie Salée,990.0,Auchan,2026-04-15,https://www.auchan.sn/condiments-olives-cornichons/98830495-cornichons-bocal-190g-pouce-3596710215775.html
THIERE LALO LA VIVRIERE 400G,Epicerie Salée,690.0,Auchan,2026-04-15,https://www.auchan.sn/cereales-riz-couscous-semoules/98830501-thiere-lalo-la-vivriere-400g-3700453800048.html
FONIO DANDOU 500G,Epicerie Salée,1550.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830521-fonio-dandou-500g-745314986762.html
HUILE DE TOURNESOL DIOR 5L,Epicerie Salée,7390.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98830582-huile-de-tournesol-dior-5l-7789101067848.html
PRINGLES ORIGINAL MINI 40G,Epicerie Salée,725.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/98830610-pringles-original-mini-40g-5053990107339.html
RIZ LONG GRAIN KAROLINA 5KG,Epicerie Salée,2925.0,Auchan,2026-04-15,https://www.auchan.sn/cereales-riz-couscous-semoules/98830868-riz-long-grain-karolina-5kg-52015949139.html
RIZ LONG GRAIN LIBIDOR 5KG,Epicerie Salée,5590.0,Auchan,2026-04-15,https://www.auchan.sn/cereales-riz-couscous-semoules/98830871-riz-long-grain-libidor-5kg-8850187400023.html
HUILE TOURNESOL LIDO 1L,Epicerie Salée,1690.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98830873-huile-tournesol-lido-1l-8719481617820.html
AUCHAN HUILE OLIVE DOUCE BOUTE,Epicerie Salée,6050.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98830874-auchan-huile-olive-douce-boute-3596710510535.html
AUCHAN HUILE COLZA ET NOIX 50C,Epicerie Salée,3590.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98830876-auchan-huile-colza-et-noix-50c-3596710413416.html
HUILE ARACHIDE NIANI PLUS 1L,Epicerie Salée,1890.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98830877-huile-arachide-niani-plus-1l-6046000004802.html
RIZ ENT PREC 5% BRIS LIDO 25KG,Epicerie Salée,14350.0,Auchan,2026-04-15,https://www.auchan.sn/cereales-riz-couscous-semoules/98830879-riz-ent-prec-5-bris-lido-25kg-8719481611460.html
RIZ ENTIER SUNU TCHIEP 25KG,Epicerie Salée,11990.0,Auchan,2026-04-15,https://www.auchan.sn/cereales-riz-couscous-semoules/98830907-riz-entier-sunu-tchiep-25kg-5090.html
THIERE LALO LABEL AFRIKA 450G,Epicerie Salée,890.0,Auchan,2026-04-15,https://www.auchan.sn/cereales-riz-couscous-semoules/98830909-thiere-lalo-label-afrika-450g-6044000033846.html
SPAGHETTI AMIRA 500G,Epicerie Salée,590.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830923-spaghetti-amira-500g-6044000170824.html
AUCHAN MACARONI BLE COMPLET IN,Epicerie Salée,990.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830949-auchan-macaroni-ble-complet-in-3596710546657.html
AUCHAN VINAIGRE DE VIN ROUGE,Epicerie Salée,1125.0,Auchan,2026-04-15,https://www.auchan.sn/vinaigres-vinaigrettes/98830969-auchan-vinaigre-de-vin-rouge-3596710447503.html
CHIPS FROMAGE CHIPSY D'OR 12G,Epicerie Salée,190.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/98830971-chips-fromage-chipsy-d-or-12g-6111214003696.html
OLIVE VERTE ENT HOJIBL 700G,Epicerie Salée,2250.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98830974-olive-verte-ent-hojibl-700g-8422767422901.html
AUCHAN ITALIE FUSILLI 500G,Epicerie Salée,1125.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98830978-auchan-italie-fusilli-500g-3596710516117.html
CORNICHONS EXT FIN MARIA 700G,Epicerie Salée,1825.0,Auchan,2026-04-15,https://www.auchan.sn/condiments-olives-cornichons/98831000-cornichons-ext-fin-maria-700g-8422243000845.html
SAUCE PIMENT PIKA PIKA 210G,Epicerie Salée,290.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/98831020-sauce-piment-pika-pika-210g-6044000080659.html
PRINGLES PAPRIKA MINI 40G,Epicerie Salée,725.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/98831031-pringles-paprika-mini-40g-5053990107308.html
SIGNAL DENTIFRICE WN ORIGINAL,Epicerie Salée,1725.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/98831032-signal-dentifrice-wn-original-8717163735336.html
AUCHAN OLIVES VERTES DENOYAUTE,Epicerie Salée,1290.0,Auchan,2026-04-15,https://www.auchan.sn/condiments-olives-cornichons/98831033-auchan-olives-vertes-denoyaute-3596710346479.html
HUILE OLIVE VIERGE TERRA DELYSSA 1L,Epicerie Salée,10190.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98831034-huile-olive-vierge-terra-delyssa-1l-6191509900664.html
THON LISTAO MIET CPMANUEL 185G,Epicerie Salée,1250.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-poisson/98831040-thon-listao-miet-cpmanuel-185g-6044000064918.html
CURRY ANITA 50G,Epicerie Salée,590.0,Auchan,2026-04-15,https://www.auchan.sn/bouillon-aides-a-la-cuisine/98831051-curry-anita-50g-279.html
BRET S CHIPS AROME FROMAGE JUR,Epicerie Salée,2050.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/98831053-bret-s-chips-arome-fromage-jur-3497917000907.html
AROME MAGGI 250 ML,Epicerie Salée,1390.0,Auchan,2026-04-15,https://www.auchan.sn/bouillon-aides-a-la-cuisine/98831056-arome-maggi-250-ml-6181002011646.html
POUCE MAIS DOUX EN GRAINS BOIT,Epicerie Salée,825.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-legumes/98831055-pouce-mais-doux-en-grains-boit-3596710395958.html
FRUITALE PUREE PIMENT FORT100G,Epicerie Salée,890.0,Auchan,2026-04-15,https://www.auchan.sn/sauces-tomates-mayonnaises/98831058-fruitale-puree-piment-fort100g-94922744852.html
AUCHAN CHAMPIGNONS EMINCES 1KG,Epicerie Salée,2050.0,Auchan,2026-04-15,https://www.auchan.sn/condiments-olives-cornichons/98831071-auchan-champignons-eminces-1kg-3596710329199.html
CHIPS PAPRIKA CHIPSY D'OR 12G,Epicerie Salée,190.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/98831127-chips-paprika-chipsy-d-or-12g-6111214003702.html
THON ALBACOR NAT CPMANUEL 185G,Epicerie Salée,1190.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-poisson/98831137-thon-albacor-nat-cpmanuel-185g-6044000064925.html
HUILE DE SOJA NIINAL PET 5L,Epicerie Salée,6750.0,Auchan,2026-04-15,https://www.auchan.sn/huiles-cuisine/98831145-huile-de-soja-niinal-pet-5l-6046000002389.html
NOUILLES BOEUF NOODI 70G,Epicerie Salée,190.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98831161-nouilles-boeuf-noodi-70g-6253806680080.html
CHAMPIGNON COUPE AVRIL1/4 105G,Epicerie Salée,1390.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-legumes/98831157-champignon-coupe-avril1-4-105g-3435649855631.html
LANGUE D'OISEAU KAYNA 250G,Epicerie Salée,290.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98831186-langue-d-oiseau-kayna-250g-6111251463057.html
CHIPS KEBAB CHIPSY D'OR 35G,Epicerie Salée,390.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/98831185-chips-kebab-chipsy-d-or-35g-6111214002675.html
CHIPS KETCHUP CHIPSY D'OR 35G,Epicerie Salée,390.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/98831184-chips-ketchup-chipsy-d-or-35g-6111214002712.html
CHIPS SEL CHIPSY D'OR 35G,Epicerie Salée,390.0,Auchan,2026-04-15,https://www.auchan.sn/chips-tuiles-aperitifs/98831183-chips-sel-chipsy-d-or-35g-6111214002750.html
MOUTARDE KADI 1KG,Epicerie Salée,1925.0,Auchan,2026-04-15,https://www.auchan.sn/vinaigres-vinaigrettes/98831181-moutarde-kadi-1kg-6044000170428.html
COUSCOUS MOYEN LIDO 500G,Epicerie Salée,650.0,Auchan,2026-04-15,https://www.auchan.sn/pates-alimentaires-puree/98831178-couscous-moyen-lido-500g-8719481616441.html
PATE DE THON WELSEA 380G,Epicerie Salée,1450.0,Auchan,2026-04-15,https://www.auchan.sn/conserves-de-poisson/98831193-pate-de-thon-welsea-380g-6044000067339.html
